Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
C01,C1A_3,C1,66.16358185,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1323.271606,,,71.19246674,61.15609741,12215,668,11547,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,15491.85996,5878.088138,6403.835135,,,,,68.72665405,63.60607529,,,,,,,,,,,,
C02,C1C_1,C1,5783.410156,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,115668.2031,,,6041.39209,5542.993652,11734,11648,86,0,0,0,0,,,,,,,,,12290.93164,,,,,,,,,,,,,,14882.55651,8276.922182,14834.14296,,,,,5911.993652,5659.340332,,,,,,,,,,,,
C03,F1A_3,F1,101.4836884,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,2029.673828,,,107.9878616,95.01527405,11386,941,10445,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19666.1096,11458.06831,12136.42479,,,,,104.7976456,98.17903137,,,,,,,,,,,,
C04,F1C_1,F1,10136.7334,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,202734.6719,,,12356.93262,8767.21875,11041,11039,2,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,20599.32311,17712.57227,20598.80019,,,,,11118.74609,9367.761719,,,,,,,,,,,,
C05,CONTROL_27C_D3_1D_F1,F1,0.102004647,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,2.040092945,,,0.487253964,0.004284017,11534,1,11533,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,21545.73633,12189.84774,12190.6589,,,,,0.253905952,0.027642386,,,,,,,,,,,,
D01,C1A_4,C1,7.072762012,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,141.455246,,,8.992470741,5.449456692,10344,62,10282,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,15655.48798,5848.196878,5906.979946,,,,,8.00852108,6.213321209,,,,,,,,,,,,
D02,C1C_2,C1,560.3279419,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,11206.55859,,,576.5061035,544.3692627,12565,4761,7804,0,0,0,0,,,,,,,,,12895.46582,,,,,,,,,,,,,,15399.22516,5745.332484,9403.285768,,,,,568.5543213,552.1586914,,,,,,,,,,,,
D03,F1A_4,F1,8.161465645,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,163.2293091,,,10.09339714,6.494990349,11572,80,11492,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19991.43413,11558.22441,11616.52521,,,,,9.107567787,7.283739567,,,,,,,,,,,,
D04,F1C_2,F1,1164.607666,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,23292.15234,,,1192.72937,1137.1427,11644,7317,4327,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19495.31046,11106.42329,16377.93544,,,,,1178.87146,1150.514893,,,,,,,,,,,,
D05,CONTROL_27C_D3_1E_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,0,,,0.30067867,0,11724,0,11724,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11356.05236,11356.05236,,,,,0.137383342,0,,,,,,,,,,,,
E01,C1A_5,C1,0.805181384,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,16.10362816,,,1.508051872,0.364477605,11693,8,11685,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,16424.8396,5910.198463,5917.392265,,,,,1.126300454,0.551892459,,,,,,,,,,,,
E03,F1A_5,F1,0.681137621,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,13.62275219,,,1.326830864,0.289337993,12094,7,12087,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19514.09319,11432.77676,11437.45422,,,,,0.974342823,0.453691125,,,,,,,,,,,,
E04,F1C_3,F1,115.1152039,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,2302.304199,,,121.918869,108.350647,11876,1107,10769,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19609.33954,11064.46961,11860.96431,,,,,118.581543,111.6590347,,,,,,,,,,,,
E05,CONTROL_30C_D3_1B_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,0,,,0.282552838,0,12476,0,12476,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11261.50901,11261.50901,,,,,0.129101992,0,,,,,,,,,,,,
F01,C1B_1,C1,5873.009277,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,117460.1875,,,6122.116699,5640.31543,13546,13454,92,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,15243.83611,12044.35023,15222.10625,,,,,5997.24707,5752.989746,,,,,,,,,,,,
F03,F1B_1,F1,9815.478516,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,196309.5625,,,11507.58398,8668.790039,12604,12601,3,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,20310.19509,15079.57585,20308.9501,,,,,10585.55859,9182.93457,,,,,,,,,,,,
F04,F1C_4,F1,11.65333557,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,233.0667114,,,13.59926701,9.710617065,14001,138,13863,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19353.32208,10829.27984,10913.29654,,,,,12.64575577,10.66175079,,,,,,,,,,,,
F05,CONTROL_30C_D3_1C_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,0,,,0.253840744,0,13887,0,13887,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11107.61748,11107.61748,,,,,0.115983836,0,,,,,,,,,,,,
G01,C1B_2,C1,713.0182495,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,14260.36523,,,732.5068359,693.847229,11859,5390,6469,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,15445.89774,6105.972019,10351.03481,,,,,722.9210815,703.1981201,,,,,,,,,,,,
G03,F1B_2,F1,898.5326538,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,17970.65234,,,921.067688,876.4212036,12234,6534,5700,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,20008.7794,11525.06984,16056.09471,,,,,909.9761963,887.1994019,,,,,,,,,,,,
G04,F1C_5,F1,1.527760029,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,30.55520058,,,2.40960741,0.893116832,12329,16,12313,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19747.90918,11011.23745,11022.5755,,,,,1.94241178,1.176868081,,,,,,,,,,,,
G05,CONTROL_30C_D3_13_F1,F1,0.109852992,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,2.19705987,,,0.524750352,0.004613619,10710,1,10709,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,22489.02734,11090.09699,11091.16131,,,,,0.273443103,0.029769147,,,,,,,,,,,,
H01,C1B_3,C1,73.81203461,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1476.240723,,,79.30951691,68.34011078,11445,696,10749,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,15789.23949,5757.002883,6367.089093,,,,,76.61366272,71.01705933,,,,,,,,,,,,
H02,NTC_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.337566942,0,10443,0,10443,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,5563.424992,5563.424992,,,,,0.154236689,0,,,,,,,,,,,,
H03,F1B_3,F1,87.51791382,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,1750.358276,,,93.91621399,81.15422821,10085,723,9362,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19708.98947,11327.20447,11928.09992,,,,,90.77800751,84.26683807,,,,,,,,,,,,
H04,NTC_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,0,,,0.353123784,0,9983,0,9983,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11149.21272,11149.21272,,,,,0.161344156,0,,,,,,,,,,,,
H05,CONTROL_31C_D14_1E_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,0,,,0.31234926,0,11286,0,11286,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11816.20734,11816.20734,,,,,0.142715394,0,,,,,,,,,,,,
F06,CONTROL_27C_D7_1D_F1,F1,0.121580184,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,2.43160367,,,0.580780268,0.005106114,9677,1,9676,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,18096.24805,11653.70094,11654.3667,,,,,0.302636355,0.032946985,,,,,,,,,,,,
E06,CONTROL_27C_D7_B_F1,F1,0.098800801,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,1.976016045,,,0.471947461,0.004149467,11908,1,11907,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,18181.67773,12524.76222,12525.23727,,,,,0.245930582,0.0267742,,,,,,,,,,,,
D06,CONTROL_27C_D7_E_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,0,,,0.312072694,0,11296,0,11296,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11912.94214,11912.94214,,,,,0.142589033,0,,,,,,,,,,,,
C06,CONTROL_27C_D14_C_F1,F1,0.110877961,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,2.217559338,,,0.52964741,0.004656664,10611,1,10610,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,27908.02539,11794.4017,11795.92028,,,,,0.275994629,0.030046895,,,,,,,,,,,,
B06,CONTROL_27C_D14_A_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,0,,,0.36591801,0,9634,0,9634,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11091.46399,11091.46399,,,,,0.167189404,0,,,,,,,,,,,,
A06,CONTROL_27C_D14_D_F1,F1,0.103185594,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,FAM,2.063711882,,,0.49289602,0.004333613,11402,1,11401,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,38103.875,11642.61306,11644.93382,,,,,0.256845742,0.027962402,,,,,,,,,,,,
